objid,specobjid,class,ra,dec,redshift,u_g,g_r,r_i,i_z
1237661356469125695,8336436252586039296,GALAXY,179.870865185808,46.5817533803699,0.6040487,3.128126,1.527822,0.795948,0.2796402
1237661356469126030,8336434878196504576,GALAXY,179.867069722196,46.7019795545855,0.7192269,-0.04042244,2.250059,1.413139,0.6778069
1237661356999246461,5281668026063935488,GALAXY,158.301212404762,43.9287673885809,0.6501153,0.7875767,0.8952961,1.047724,0.5295944
1237661357005800172,8337311744725899264,GALAXY,179.121749225268,47.0694721643567,0.6440082,-0.6931095,2.048159,1.022427,0.9025021
1237661357008421060,8356624935725324288,GALAXY,187.895886428919,47.0598883123767,1.488507,0.2387638,0.0364933,-0.03383064,0.1716118
1237661357534019868,5139735917318395904,GALAXY,151.846470094654,42.4693654607349,0.5163822,0.5501003,1.32482,0.8424206,0.4517822
1237661357534019901,5139737566585837568,GALAXY,151.795445706306,42.5855915391699,0.429024,2.219284,1.877048,0.6462479,0.5262394
1237661357534019970,5139738666097465344,GALAXY,151.858819385545,42.5503715528563,0.5172216,3.915934,1.902819,1.003757,0.3132401
1237661357534020093,5139737291707930624,GALAXY,151.886181547427,42.6153754907213,0.4602492,2.344532,1.566004,0.8233852,0.354847
1237661357542736615,8337314768382875648,GALAXY,179.462664566513,47.4022993886464,0.4161808,1.061861,1.778318,0.6908016,0.3921318
1237661357542801998,8337312844237527040,GALAXY,179.604553157033,47.3746271300228,0.4843846,2.505692,1.742893,0.8250599,0.4985638
1237658492796338211,1338867932200986624,GALAXY,134.184387530121,6.52212650537616,0.1515086,1.86652,1.120108,0.501194,0.3662739
1237658492796338407,1338867382445172736,GALAXY,134.233242034434,6.48569473926536,0.07600334,1.454195,0.6932125,0.3987198,0.2518253
1237658492796403929,1341030671673485312,GALAXY,134.372609976225,6.44895816659411,0.09330954,1.352398,0.7559013,0.3953514,0.2242031
1237658492796469445,1341033420452554752,GALAXY,134.495628057448,6.55211265673901,0.0762929,1.946922,0.9437675,0.499691,0.3596678
1237658492796469474,1341029572161857536,GALAXY,134.516630304401,6.55202601469197,0.1889704,2.02457,1.175789,0.4696369,0.3550816
1237658492796469483,1341031496307206144,GALAXY,134.544044941538,6.44145557838187,0.07126791,1.831305,0.9088554,0.4374199,0.3174877
1237658492820718368,6086888499818289152,GALAXY,190.495736655706,10.1362126363484,0.4636879,4.375641,1.731091,0.8681355,0.3233681
1237658492820783535,6086889599329916928,GALAXY,190.561042911385,10.0239405724533,0.4635624,4.122492,1.853216,0.8257675,0.3093643
1237658493333274825,1341044965324646400,GALAXY,134.34875390776,6.86945931238371,0.1289221,1.464277,0.7660141,0.4187603,0.2854919
1237658493333340322,1341043041179297792,GALAXY,134.381393981522,6.91168089875656,0.1165256,1.878311,1.048756,0.4860439,0.3858604
1237658493333340434,1341042216545576960,GALAXY,134.504897764009,6.93516840396959,0.05283951,1.78096,0.8034248,0.406105,0.3204041
1237658493333405846,1341044690446739456,GALAXY,134.546070312333,6.84713547797784,0.05254668,1.927214,0.8605118,0.4111662,0.3154955
1237658493357654810,6086887675184568320,GALAXY,190.647326117816,10.3826342645027,0.4390807,1.505545,1.814394,0.7115097,0.4292603
1237658611440615602,7495248827563399168,GALAXY,158.531083923139,45.585300934931,0.283421,2.478079,1.566196,0.5572891,0.3159313
1237658611440681149,7495245529028515840,GALAXY,158.694091551065,45.672516730742,0.3103607,2.080404,1.672781,0.557827,0.2788754
1237658611440681539,7495246078784329728,GALAXY,158.689202437249,45.715609139182,0.4955843,3.589603,1.483435,0.7725029,0.4510975
1237658611440747086,7495242505371539456,GALAXY,158.81148488389,45.6748538290721,0.5943737,0.6749382,2.051294,1.012362,0.4386482
1237658611440812382,7495243604883167232,GALAXY,158.932905565611,45.7922503837803,0.6821034,-0.7646637,2.118858,1.229445,0.4152699
1237658611440812471,7495231510255261696,GALAXY,159.037217309726,45.7616995503572,0.4855208,4.350615,1.713961,0.7778702,0.5170193
1237658611440877726,7495232334888982528,GALAXY,159.275201029339,45.853774950056,0.2372993,2.072636,1.496574,0.5042076,0.337019
1237658611440877864,7495232609766889472,GALAXY,159.104182276684,45.8621810585564,0.4911994,4.908672,1.740475,0.9014206,0.5105209
1237658611440878096,7495232060011075584,GALAXY,159.280942416488,45.7916732935273,0.5166326,2.110004,1.672127,0.8339176,0.2740936
1237658611448152242,8357580966722820096,GALAXY,183.344512450268,48.9086019586383,0.2448444,0.4508209,0.5207424,0.2064095,-0.09912109
1237658611977486656,7495249102441306112,GALAXY,158.188747998591,45.8776633288458,0.6296017,0.5113163,0.8664856,0.7655602,0.3032951
1237658611977486727,7495253225609910272,GALAXY,158.131747452435,46.0778708238962,0.3675819,2.591009,1.825132,0.6608582,0.4232483
1237658611977486914,7495252400976189440,GALAXY,158.236741819624,46.1043328887064,0.3696802,1.604921,1.728691,0.6665916,0.3790169
1237658611977552323,7495252126098282496,GALAXY,158.405655326393,45.9498986150709,0.2537874,0.7700748,0.2911301,-0.3909054,0.301405
1237658611977617868,7495251301464561664,GALAXY,158.528490459093,46.1287711809759,0.6711823,0.1737766,1.205395,1.274611,0.4855862
1237658611977684029,7495247453173864448,GALAXY,158.884111629506,46.2210768248784,0.6826703,1.628809,1.868126,1.260847,0.2575188
1237658611977814234,7495236732935493632,GALAXY,159.228423211644,46.2148310002716,0.296715,1.940859,1.677011,0.5577545,0.3702393
1237658611977814526,7495236458057586688,GALAXY,159.206304261356,46.250228228014,0.4729308,2.170052,1.397938,0.915947,0.4442978
1237658611977814573,7495225462941308928,GALAXY,159.26549535797,46.1970068481823,0.4725061,1.602177,2.437738,0.9187851,0.4899044
1237658611977880285,7495224913185495040,GALAXY,159.399292944283,46.2682110995404,0.6207053,2.112751,1.783485,1.309107,0.6711235
1237658612514488767,7495254599999444992,GALAXY,158.330303764966,46.50876730275,0.4702061,3.02091,1.558371,0.9045792,0.369297
1237658612514488993,7495254325121538048,GALAXY,158.452203033147,46.5376473170646,0.3683158,4.395844,1.76853,0.6244926,0.4753876
1237658612514489112,7495255149755258880,GALAXY,158.309750403239,46.5350738032346,0.6529651,4.219296,1.776459,1.341009,0.393856
1237658612514554278,7495259547801769984,GALAXY,158.537058046153,46.538248081797,0.4845186,0.2602081,1.434429,0.7601089,0.4126358
1237658613051359799,7495253500487817216,GALAXY,158.348208713984,46.8211543837079,0.5701371,4.008812,1.632034,1.056656,0.5064087
1237658800425533561,992062443435878400,GALAXY,178.007363373101,53.5408392456986,0.1577861,1.018648,0.549736,0.3086224,0.1807728
1237658800426516566,993198238980925440,GALAXY,181.629660970378,53.6931507393465,0.05535466,1.736088,0.8094578,0.374054,0.2602921
1237658802576621736,7692149370872158208,GALAXY,192.150684104323,55.4008782225545,0.2384852,1.375851,1.52669,0.5998058,0.4361591
1237658803113558141,7692150470383785984,GALAXY,192.436303885572,55.6447605786378,0.2029902,2.478863,1.332188,0.5161495,0.3593655
1237658803113558385,7692150745261692928,GALAXY,192.396909829242,55.811747681482,0.5298045,1.933537,1.591381,1.019245,0.3599281
1237658803113558399,7692148546238437376,GALAXY,192.402410803589,55.7802632313678,0.4618342,-0.5341911,1.466339,0.8584385,0.6150875
1237658803113558612,7692151844773320704,GALAXY,192.525152203125,55.634043082846,0.4842315,3.425533,1.429884,0.9764786,0.2639542
1237658803113558704,7692151295017506816,GALAXY,192.377359450663,55.7974661546098,0.5956515,2.144768,1.943453,1.119268,0.3983459
1237658918531760487,7692149645750065152,GALAXY,192.247016316652,55.4553307238996,0.4703819,0.6207638,1.799671,0.8313351,0.5657234
1237659118793392303,6811758035352180736,GALAXY,235.251161350333,41.5139075612944,0.1421745,2.007935,1.131296,0.4957066,0.3742695
1237659118793392660,6811756386084739072,GALAXY,235.216384157993,41.4736510473505,0.3793595,1.557785,1.796822,0.6364765,0.5129261
1237659118793392729,6811756935840552960,GALAXY,235.331995111029,41.5343556538333,0.5727971,1.046545,1.607956,1.096783,0.5279675
1237659118793392818,6811758585107994624,GALAXY,235.32115202352,41.4562446980886,0.3778859,3.584492,1.859949,0.820261,0.411129
1237659119330198132,6811749239259158528,GALAXY,235.490604503628,41.8795927893721,0.5470598,3.94249,1.781343,0.8969154,0.5497589
1237659119330263097,6811738244142880768,GALAXY,235.638686324977,41.8462439711407,0.5275025,2.312267,1.701696,1.089024,0.4129944
1237659119330263577,6811748964381251584,GALAXY,235.599204888865,41.8404714298669,0.4034818,0.8824234,1.879282,0.6765995,0.4858608
1237659119330263714,6811737419509159936,GALAXY,235.641584995909,41.7816094592936,0.4191774,0.7935028,1.549479,0.7668896,0.1301212
1237659119330329130,6811737144631252992,GALAXY,235.645039946208,41.6494282089789,0.4708437,2.4641,1.859556,0.8735275,0.4668446
1237659119334654910,12077583138928482304,GALAXY,245.073032536692,35.0058149454084,0.5411374,3.093344,1.732506,1.085802,0.674345
1237659131146404429,12077587262097086464,GALAXY,245.031100875661,34.2583836207904,0.8353941,0.3376312,0.2625599,0.4430199,0.3498268
1237659131678556828,6811757485596366848,GALAXY,235.188362115912,41.6697551455036,0.4179093,1.716816,1.756161,0.7932644,0.2711735
1237659131678556858,6811748139747530752,GALAXY,235.346006785343,41.795418913635,0.4725246,1.254118,2.132483,0.8400002,0.3900452
1237659131678622153,6811747040235902976,GALAXY,235.353757097945,41.7773460481164,0.5034525,1.281162,1.398071,0.767334,0.4844265
1237659131678622405,6811756660962646016,GALAXY,235.31924747365,41.5577179029003,0.4172613,5.060343,1.704107,0.6512089,0.5439644
1237659131678687587,6811748689503344640,GALAXY,235.390679255541,41.5938296001708,0.4755513,2.526663,2.152218,0.9280548,0.2191563
1237659131678687903,6811746490480089088,GALAXY,235.483894385285,41.5441108681775,0.4877903,4.848879,1.655123,0.8137627,0.4137192
1237659131678688039,6811745390968461312,GALAXY,235.645231867569,41.595274677324,0.5661895,1.971201,1.329544,0.8496437,0.5084648
1237659131678688129,6811747589991716864,GALAXY,235.543486346554,41.6469687473799,0.6319394,0.2301769,1.825893,1.200315,0.3949299
1237659131678753147,6811748414625437696,GALAXY,235.652681798657,41.3691834731342,0.3788543,3.281424,1.805582,0.6490879,0.4023914
1237661357542802299,8337314493504968704,GALAXY,179.528907254837,47.4603432587602,0.8193848,-0.1224194,1.81291,1.26873,0.9283123
1237661357542867518,8337302398877063168,GALAXY,179.76210382696,47.4435879284624,0.6885579,1.158028,2.386703,1.203239,0.7441483
1237661357542933294,8337303498388690944,GALAXY,179.924593146308,47.5645126959903,0.6626311,1.077991,2.405848,1.053059,0.736866
1237661358079673058,8337306247167760384,GALAXY,179.583101990906,47.9837596367757,0.7903153,1.360725,1.453716,1.386873,0.8299484
1237661358079738320,8337306796923574272,GALAXY,179.694387301012,47.8368659104282,0.8857001,1.303093,1.129496,0.7763805,1.048105
1237661358079738556,8337296351563110400,GALAXY,179.782858862538,47.968753608503,0.417145,3.398754,1.100861,0.7552967,0.7890968
1237661358079738883,8337296901318924288,GALAXY,179.819894033808,47.999990919418,0.7264277,0.9562016,1.30599,0.9701004,0.9095268
1237661358079738896,8337294702295668736,GALAXY,179.849943727856,47.8591363069083,0.6860745,1.70639,1.560919,1.199636,0.6914577
1237661358079803681,8337293327906134016,GALAXY,179.946134679279,47.8527436783059,0.3968776,0.008319855,0.6293945,0.1519146,-0.06404877
1237661358616543899,8337308171313108992,GALAXY,179.580636014978,48.2807454958245,0.341512,0.7051849,0.8234119,0.2107258,0.3858261
1237661358616608993,8337299924975900672,GALAXY,179.65650639354,48.3506595243997,0.6793041,-0.02281952,0.2307034,0.1985302,0.09768867
1237661358616609327,8337299650097993728,GALAXY,179.773178653641,48.3267606616635,0.4923923,1.089252,1.573685,0.61693,0.7133713
1237661358616674872,8337293053028227072,GALAXY,179.990712229207,48.3415473875986,0.5185488,0.1272888,1.859362,1.043856,0.383482
1237661358616675117,8337291953516599296,GALAXY,179.988287525996,48.2441878596429,0.8398485,1.957565,2.47427,1.403568,0.875555
1237661360224600391,7461541099641001984,GALAXY,203.002771750803,44.9656827769703,0.4450223,3.240089,1.927065,0.6947308,0.5054531
1237661360224665767,7461550995245651968,GALAXY,203.259831983935,44.861143096496,0.2263328,1.716206,1.353409,0.5745621,0.3117161
1237661360224666115,7461551270123558912,GALAXY,203.322578859094,44.8408887601061,0.5445636,3.761806,2.029776,1.03742,0.4328136
1237661360229712069,1571835761878132736,GALAXY,218.262908289364,41.184656845556,0.2150455,1.97543,1.226007,0.4694595,0.296854
1237661360761340836,7461536426716583936,GALAXY,202.856988721621,45.3759765302829,0.6517936,0.5472069,1.602417,1.346027,0.575779
1237661360761405569,8339608618442971136,GALAXY,202.933385221579,45.2199159462908,0.5827761,0.08026314,0.6386814,0.4964714,0.3578205
1237661360761405669,7461538900617746432,GALAXY,203.013278343143,45.2093694120301,0.2548159,2.00959,1.513056,0.5340309,0.3571911
1237661360761405899,8339609717954598912,GALAXY,202.849602392979,45.2368388397008,0.7727144,1.276577,0.7409325,1.098574,0.7969265
1237661360761406253,7461537526228211712,GALAXY,203.027463957827,45.2602470518863,0.6122298,0.6070614,1.417583,0.9473648,0.4720497
1237661360761471260,8339597348448786432,GALAXY,203.081879123972,45.3673642036152,0.2305102,0.7716084,1.228485,0.5789757,0.2115269
1237661360761471482,7461545222809606144,GALAXY,203.133120803008,45.3597735419321,0.4827808,1.956116,2.01099,0.9905891,0.3544102
1237661360761471659,7461547696710768640,GALAXY,203.249066565655,45.3777844467976,0.5397034,1.048218,1.559448,1.019743,0.3713264
1237661360761602270,7461559791338674176,GALAXY,203.607544232362,45.1578058608881,0.2829345,4.534296,1.571844,0.6590271,0.4754639
1237661360761602382,7461561165728208896,GALAXY,203.466457759596,45.1330815881935,0.3799399,4.108416,1.855783,0.9336948,0.3166904
1237661360761602790,7461559516460767232,GALAXY,203.56718311229,45.2830224543368,0.6365485,0.6461964,1.777308,1.208714,0.7533665
1237661360766451825,1571837686023481344,GALAXY,217.934375142378,41.6296453889109,0.1547512,1.891087,0.9905682,0.4331417,0.3058205
1237661360766451850,1571841259436271616,GALAXY,218.010941162578,41.6648659775124,0.09879705,1.7743,0.8698292,0.3824635,0.3015099
1237661360766451874,1571839060413016064,GALAXY,218.06743883029,41.6854983347938,0.2000735,1.224535,0.8796196,0.4316483,0.316906
1237661360766451903,1571840159924643840,GALAXY,218.14645647754,41.6622718055297,0.09855906,1.267929,0.6055698,0.3535404,0.2167912
1237661360766452067,1571843458459527168,GALAXY,218.151834639288,41.6994136110325,0.3163057,0.7935047,0.7898598,-0.944519,1.101002
1237661361298211562,8339602021373204480,GALAXY,202.910825536769,45.7802877227517,0.629482,1.587868,1.769812,1.219311,0.6713238
1237661361298276752,7461532028670072832,GALAXY,203.038245925733,45.693126625107,0.4843855,1.695518,1.474991,0.9129925,0.53755
1237661361298276923,7461544398175885312,GALAXY,203.147280851768,45.6470647228171,0.5522804,0.3379707,1.338806,0.8559647,0.2685184
1237661361298277071,7461533677937514496,GALAXY,203.069343836014,45.7109977720218,0.7732092,-0.1524963,2.39286,1.254179,0.8669682
1237661361298277075,8339603670640646144,GALAXY,203.055649792113,45.6643666017619,0.699373,0.7496395,0.9660664,1.124325,0.7896385
1237661361298342152,7461543023786350592,GALAXY,203.239130845576,45.7791107481653,0.590041,1.002172,1.560478,0.9321117,0.4482002
1237661361298407818,7461556767681697792,GALAXY,203.425170032531,45.6386508239829,0.7208911,3.130899,0.9976902,1.157703,0.3853264
1237661361298407933,7461555668170070016,GALAXY,203.532316419225,45.6329072862146,0.3194224,2.967972,1.681499,0.6218719,0.3106003
1237661361298473262,7461557317437511680,GALAXY,203.578822350609,45.5418026484048,0.7043602,0.6076889,1.560287,1.048433,0.5622997
1237661361303191726,1571843183581620224,GALAXY,217.920382327552,42.0448584836249,0.09790061,1.739325,0.7369938,0.4438381,0.3348923
1237661361835016441,7461531753792165888,GALAXY,202.874938799766,46.1319988001764,0.3171935,1.615498,1.77305,0.5493584,0.3853168
1237661361839931579,1571851155040921600,GALAXY,217.801742187096,42.7062146595786,0.1289545,1.032557,0.600584,0.3772526,0.2289886
1237661361839931601,1571853628942084096,GALAXY,217.822181505071,42.6826845043512,0.08962726,1.769165,0.8522263,0.40028,0.3117981
1237661361839931614,1571851979674642432,GALAXY,217.794856770882,42.6002840076264,0.0872589,1.63061,0.8262348,0.3801632,0.2820606
1237661361839931623,1571854453575804928,GALAXY,217.793880224318,42.5735421522179,0.08842389,1.747787,0.9387856,0.4343643,0.3550644
1237661361839931634,1571850605285107712,GALAXY,217.821959135029,42.583375211489,0.08747889,1.592667,0.8937302,0.4587288,0.3380966
1237661361839997029,1571852254552549376,GALAXY,217.864067865242,42.5204769900742,0.08776864,1.471735,0.7184048,0.4220276,0.2373867
1237661361839997089,1571853354064177152,GALAXY,217.899957761448,42.624181742938,0.3976937,5.31208,1.756479,0.7404289,0.4598961
1237661361840062706,1571851704796735488,GALAXY,218.111644749825,42.480902667315,0.3765047,4.161621,1.964621,0.7238865,0.3502197
1237661361840193685,1571864898936268800,GALAXY,218.538121338472,42.3507083250395,0.102601,1.873484,0.9099426,0.4051075,0.3245354
1237661361840259139,1571863249668827136,GALAXY,218.642641920661,42.4193532542248,0.08961064,1.3925,0.7174644,0.3989525,0.2523785
1237661362376867955,1571848681139759104,GALAXY,218.186234539357,43.0039562096555,0.08610056,1.580185,0.7833328,0.4058189,0.2966461
1237661362376999075,1571858576744409088,GALAXY,218.578617467287,42.9643691255792,0.08176517,1.399876,0.6665688,0.3334808,0.2837009
1237661362376999093,1571858301866502144,GALAXY,218.608821048394,42.919127852822,0.07111754,1.762308,0.7956448,0.3447056,0.2649612
1237661362376999143,1571849505773479936,GALAXY,218.44668903846,42.84654333002,0.2651065,5.02763,1.552534,0.6012478,0.3841228
1237661362376999173,1571847581628131328,GALAXY,218.455060436149,42.8812383278196,0.4226418,3.713978,1.83914,0.7694931,0.4388332
1237661362377064567,1571862150157199360,GALAXY,218.617556031469,42.7672600164691,0.217144,1.334612,0.8589077,0.4359875,0.2682686
1237661362377064592,1571858851622316032,GALAXY,218.699873693339,42.8375133763651,0.07118104,1.001293,0.3141479,0.2944965,0.08849716
1237661362377064601,1571864349180454912,GALAXY,218.651872482476,42.7353113236678,0.08249677,0.9840889,0.3988209,0.3000698,0.1470852
1237661362377064604,1571860500889757696,GALAXY,218.715311289005,42.8239390485996,0.07084958,1.213152,0.5605984,0.3629856,0.1768131
1237661362377064655,1571861875279292416,GALAXY,218.732059838009,42.708843160996,0.2485215,2.487204,1.526417,0.5533237,0.3554192
1237661362913804528,1571859126500222976,GALAXY,218.658630351558,43.2617125396625,0.3851853,1.859125,1.704185,0.6402645,0.3540878
1237661362913870045,1571866548203710464,GALAXY,218.901753619858,43.2852254642425,0.0866681,1.952787,0.9135189,0.4060078,0.306179
1237659131678753467,6811744291456833536,GALAXY,235.642162353478,41.4503984428489,0.4592221,2.715269,1.488979,0.8106899,0.5601597
1237659131683079155,12077581489661040640,GALAXY,245.004227686721,34.8209592864924,0.6955611,2.900429,1.70982,1.143797,0.9904175
1237659132215558715,6811737694387066880,GALAXY,235.780555811896,41.8280974889716,0.430328,4.195284,1.634272,0.7913876,0.4049931
1237659146169156125,1306154987474151424,GALAXY,213.298555939258,57.4349952200632,0.3747283,1.618317,1.730755,0.6309776,0.3877583
1237659146169286741,1306157186497406976,GALAXY,213.661012215063,57.1985665387133,0.1298313,1.980148,1.033157,0.4220181,0.3574581
1237659146169286755,1306156911619500032,GALAXY,213.706934520703,57.1952030853909,0.1291671,1.747995,0.9913559,0.4009972,0.4087219
1237659146706092196,1306156636741593088,GALAXY,213.751902054228,57.6011439596343,0.110277,2.039371,1.015947,0.4348164,0.3598881
1237659148847349867,1307207220588472320,GALAXY,217.438967708934,54.8097331064827,0.123818,1.622356,0.9535294,0.4359741,0.36759
1237659148847480845,1307192652059404288,GALAXY,217.932766990432,54.715460813156,0.1294465,1.746674,1.021244,0.4223404,0.3269005
1237659148847480925,1307196775228008448,GALAXY,217.967764993053,54.7219158093001,0.04286423,1.787229,0.8366327,0.4404898,0.3355122
1237659148847480975,1307182481576847360,GALAXY,218.034557531634,54.6004320282296,0.1389589,1.791975,0.9270782,0.4187012,0.2931957
1237659148847481033,1307182206698940416,GALAXY,218.023527545688,54.6464922981953,0.1516611,2.298456,1.20228,0.556179,0.4244194
1237659149384286312,1307195400838473728,GALAXY,217.944749937707,55.0359068522387,0.1318822,1.59543,0.8295803,0.4246349,0.2602482
1237659149384286324,1307184680600102912,GALAXY,218.045013540191,55.0951979101084,0.07460018,1.768261,0.8385258,0.4045811,0.2852879
1237659149384286372,1307183031332661248,GALAXY,218.095854281728,55.0272662750658,0.1552674,2.233532,1.193205,0.5033741,0.3707161
1237659149384286418,1307181931821033472,GALAXY,218.005938578271,55.0371186753131,0.3392348,1.425734,1.701361,0.6012115,0.3308163
1237659149384351932,1307184955478009856,GALAXY,218.384212221536,54.9684921754655,0.1505205,1.692293,1.087557,0.4699268,0.416563
1237659149384351949,1307184130844289024,GALAXY,218.445527495559,55.0137158059907,0.1669903,1.656553,1.214066,0.4625587,0.3467846
1237659149921091751,1307197874739636224,GALAXY,218.12419062188,55.527717899764,0.1280288,1.964874,1.020636,0.4184513,0.3834991
1237659149921091756,1307201448152426496,GALAXY,218.198420308337,55.5581662367349,0.09127484,1.489534,0.6924362,0.3746414,0.2597198
1237659149921091767,1307200073762891776,GALAXY,218.168734411423,55.5076468092494,0.1553596,1.759552,1.029886,0.4407959,0.3297539
1237659149921091783,1307198974251264000,GALAXY,218.290181170694,55.5416255711615,0.1051239,1.983297,0.9648571,0.3933039,0.3538723
1237659149921222738,1307189078646614016,GALAXY,218.591930494856,55.3580174366173,0.03761686,1.561224,0.7317276,0.3782606,0.2899647
1237659149921222769,1307186879623358464,GALAXY,218.640997671314,55.3147725601987,0.09197241,1.466394,0.7199059,0.3640881,0.2634621
1237659149921222789,1307190727914055680,GALAXY,218.669915193174,55.2822102954305,0.1364039,1.75247,1.00679,0.4483566,0.3450203
1237659149921288286,1307188528890800128,GALAXY,218.873324947053,55.3346938235586,0.1256587,2.201256,1.05621,0.4421024,0.3628559
1237659149921288293,1307188803768707072,GALAXY,218.842949014531,55.2718884012928,0.1355153,1.664532,0.9826412,0.4231968,0.3416176
1237659149921288297,1307191827425683456,GALAXY,218.906097120829,55.336196874259,0.1451967,1.298328,0.8183441,0.4481869,0.2915764
1237659149921288309,1307187979134986240,GALAXY,218.917941051728,55.3159383312729,0.1428691,1.248262,0.7814388,0.4481258,0.2932205
1237659149921288332,1307191552547776512,GALAXY,218.922963636721,55.2485425875103,0.1413746,1.944738,1.125051,0.468298,0.3391418
1237659149921353891,1307179732797777920,GALAXY,219.121706023105,55.2380322595649,0.1442198,1.274527,0.8382645,0.4329929,0.3214016
1237659149921419382,1307177808652429312,GALAXY,219.322543222614,55.229408461667,0.1270141,2.013948,1.083076,0.5161819,0.3832092
1237659149923647604,1310552209351534592,GALAXY,226.610925253279,52.4470207964701,0.1091126,1.866081,0.9628201,0.4209061,0.3591042
1237659149923713256,1310550285206185984,GALAXY,227.032742214764,52.3623291006544,0.113935,1.079962,0.5661259,0.3204327,0.1702747
1237659150458159125,1307180832309405696,GALAXY,219.250542731567,55.715476656398,0.1388481,2.033154,1.074102,0.473629,0.3777046
1237659150458224806,1307178358408243200,GALAXY,219.644552871504,55.6608867749728,0.1048684,1.904837,1.016514,0.4381447,0.3649712
1237659150458290289,1307180007675684864,GALAXY,219.654594903913,55.5353161724877,0.0969787,1.375597,0.6542435,0.3743916,0.1965694
1237659161737822915,9601785588702533632,GALAXY,240.544323322676,40.6663944120906,0.3873388,1.274174,1.631216,0.6208458,0.3373814
1237659161737823082,9601786138458347520,GALAXY,240.606058289914,40.6621794860042,0.38794,3.032909,1.788994,0.6557159,0.4396019
1237659161737823216,9601785038946719744,GALAXY,240.598030989789,40.6114033961091,0.3690969,2.254677,1.307041,0.5820045,0.3889046
1237659161737823252,9601786688214161408,GALAXY,240.628306366575,40.6209382661494,0.3806783,2.522024,1.752529,0.6009312,0.3569584
1237659161740379118,5853566911603038208,GALAXY,245.80874978981,36.4629345299,0.45776,2.120007,1.726086,0.7417545,0.4542084
1237659162274628192,9601788062603696128,GALAXY,240.70826729757,41.0061865651012,0.6083113,2.474142,1.542608,1.008656,0.7637787
1237659162274628749,9601787512847882240,GALAXY,240.717203219407,40.9852850756555,0.7704647,-0.7424755,1.815769,1.121887,0.9453545
1237659162274628779,9601777067487418368,GALAXY,240.764756124294,40.9938789209801,0.6697226,0.3697262,1.944452,1.170025,0.635088
1237659162274628804,9601777617243232256,GALAXY,240.823673939397,41.0280571806699,0.7667726,1.597748,1.751879,1.304726,0.8175735
1237659162274693659,9601774868464162816,GALAXY,240.779216300159,40.8823923244444,0.6062886,3.120163,1.856747,1.01,0.6589184
1237659162277052618,5853571859405363200,GALAXY,245.776530372884,37.1079195188359,0.2018834,2.026337,1.359764,0.5463448,0.2898979
1237659162277052836,5853571309649549312,GALAXY,245.751300532198,37.0589620661766,0.3178526,2.680475,1.682028,0.5854053,0.3416271
1237659162277118418,5853567461358852096,GALAXY,245.81670365525,36.8203826706724,0.3149797,2.425907,1.599861,0.6098709,0.3576069
1237659162277118477,5853572409161177088,GALAXY,245.71836168859,36.9122409803389,0.2271923,1.076797,0.4827423,0.2619514,0.1166573
1237659162277119186,5853569660382107648,GALAXY,245.849894762863,36.8607060453698,0.3592611,3.464317,1.735857,0.6417847,0.3887386
1237659162277184117,5853568835748386816,GALAXY,245.924576241242,36.8592188362718,0.5213313,2.228716,1.729527,1.014843,0.488533
1237659162277184293,5853569385504200704,GALAXY,245.934789943504,36.8218086369188,0.4404362,1.494301,1.9023,0.850153,0.429472
1237659162277249078,5853569935260014592,GALAXY,246.134112075237,36.7957712442024,0.4958071,0.8563843,1.675325,0.8859882,0.4268532
1237659162277249481,5853569110626293760,GALAXY,246.174958706396,36.6528138673109,0.2432868,2.554495,1.374491,0.4998207,0.3469009
1237659162277250077,5853567736236759040,GALAXY,246.197702323581,36.7258610224319,0.6366792,0.5260391,0.9056015,0.7265301,0.575428
1237659162811237069,9601783664557185024,GALAXY,240.593928463195,41.7142431909537,0.6091183,0.02549362,1.7957,1.245312,0.7219257
1237659162813989501,5853562238678620160,GALAXY,246.194921941077,37.2371492949445,0.5209684,1.585571,1.582891,0.9366779,0.3944435
1237659162814054707,5853553992341411840,GALAXY,246.446208273678,37.1407490829576,0.3041345,4.311039,1.56839,0.5803547,0.3626957
1237659162818250366,5625177175093434368,GALAXY,253.791674629242,29.8450351347553,0.5413469,1.553596,2.081627,0.9506626,0.09730911
1237659163350729398,5853558940143736832,GALAXY,246.398555354731,37.6174782618448,0.8382536,0.3279667,0.9892807,0.998457,0.6690922
1237659163350794681,5853558390387922944,GALAXY,246.44221920082,37.6037791457952,0.3730543,1.977287,1.678797,0.6418304,0.3655434
1237659163350794707,5853559215021643776,GALAXY,246.492070473973,37.5818007054331,0.3472973,1.45344,1.419987,0.5661125,0.3999596
1237659163354727738,5625171952413202432,GALAXY,253.645968974469,30.7419466458641,0.4180779,3.875246,1.76074,0.6831951,0.4365768
1237659163354859149,5625181023384131584,GALAXY,253.801955694835,30.4782278496155,0.4615854,2.726536,1.521067,0.8674335,0.2606983
1237659163354923159,5625173876558551040,GALAXY,253.807053376051,30.3609351564133,0.1651347,2.366674,1.193401,0.5356693,0.3929729
1237661381699175324,11518125234889971712,GALAXY,147.566524305207,34.7448195020869,0.7784948,0.4405193,2.845753,1.054565,0.7968597
1237661381699240273,11518120012209739776,GALAXY,147.661590283919,34.9208703694428,0.6752647,0.4298134,0.4144268,0.3067799,0.2793102
