objid,specobjid,class,ra,dec,redshift,u_g,g_r,r_i,i_z
1237680477656974365,8024376707158136832,GALAXY,1.71365090770774,31.9450499802887,0.5732647,2.447084,1.764795,1.172071,0.4866638
1237680477657105273,8024352792780232704,GALAXY,2.07437554405044,31.861752173799,0.5780113,0.5539818,1.683994,1.018833,0.5306816
1237680477657170664,8024353892291860480,GALAXY,2.14578419597279,31.9709048219072,0.5780224,0.9138012,2.311838,1.122208,0.4556808
1237680483563143445,8024378081547671552,GALAXY,1.69334359926086,30.7954361587405,0.529046,2.28414,1.981668,1.026407,0.4618969
1237680483563274918,8024356641070929920,GALAXY,2.0339326703845,30.6353976691279,0.5555164,1.734749,1.607508,1.074316,0.454216
1237680483563275146,8024358565216278528,GALAXY,2.13787181937909,30.7410196259137,0.344356,4.937075,1.939087,0.6257267,0.396389
1237680484100014570,8024377531791857664,GALAXY,1.62931909848527,31.0150356661405,0.5333787,2.901634,1.735167,0.9609184,0.4644165
1237680484100080013,8024367086431393792,GALAXY,1.84008099256152,31.1084199793388,0.3248264,2.334858,1.584215,0.5308132,0.3154316
1237680484100080126,8024369285454649344,GALAXY,1.80353625648138,31.0920829194294,0.5324645,3.346889,1.83745,0.9231358,0.5696583
1237680484100080602,8024359389849999360,GALAXY,1.96131799869164,31.0186865686793,0.3478822,1.844404,1.739269,0.6079578,0.4653435
1237680484100145709,8024358290338371584,GALAXY,2.01184169026715,31.084303353449,0.5364453,2.669798,1.733372,1.033573,0.5776329
1237680484100145806,8024358015460464640,GALAXY,2.04898726116744,31.1625372617213,0.3481977,6.325893,1.86899,0.6392632,0.4354706
1237676440922555414,8716911003194120192,GALAXY,4.98378618913796,30.76537516395,0.5177923,1.408592,1.890493,1.03861,0.668499
1237680332715720964,8716904681002260480,GALAXY,4.83189814049888,30.0912925672626,0.02393395,1.737042,0.7935572,0.3943939,0.3245106
1237680332715721698,8716903856368539648,GALAXY,4.72264040869095,30.2069705078344,0.7287029,1.606215,2.898811,1.235111,0.7813244
1237680332715721845,8716904955880167424,GALAXY,4.8717949169079,30.1593455815069,0.6928653,0.7338219,1.626844,1.167976,0.7824078
1237680332715787115,8716917050508072960,GALAXY,4.99274966018231,30.0189374720761,0.624846,2.282387,0.9731274,1.049967,0.7526989
1237680332715852874,8716915950996445184,GALAXY,5.10561490607881,30.1102061721589,0.7316688,0.02583313,1.205467,1.209415,0.9799805
1237680333252592378,8716901107589470208,GALAXY,4.80448100525166,30.4785216646451,0.741814,0.6713352,0.7502689,1.245487,0.6737747
1237680333252723728,8716923097822025728,GALAXY,5.16061761380411,30.5196796315804,0.708893,1.955328,1.537661,1.097158,0.6807384
1237680483027518454,8716924747089467392,GALAXY,5.07217821587068,30.3651982233319,0.715656,1.043825,1.795397,1.346483,1.054956
1237680483027583733,8716923647577839616,GALAXY,5.2583896395019,30.3860935577414,0.1920303,0.383604,0.1803398,0.6333752,-0.9838905
1237680483564389060,8716921448554584064,GALAXY,5.02817605393295,30.6911930454952,0.6500124,0.4476814,1.116753,1.08156,0.7118855
1237663234987852064,8043479897023469568,GALAXY,0.179008984922746,31.8835692812914,0.09176369,1.849609,0.9642258,0.4636765,0.3573284
1237663234987852188,8043475498976958464,GALAXY,0.362551638446689,31.8477224949345,0.2876261,2.309715,1.572708,0.5836563,0.393755
1237663307453759781,8043491716773468160,GALAXY,0.0271299666458731,31.861091709177,0.2076503,2.260593,1.392122,0.5087795,0.3844051
1237676440386208403,8027732966435477504,GALAXY,6.03024283959422,31.5740352418158,0.3665238,3.839478,1.802212,0.6166019,0.482851
1237676440923144557,8027733241313384448,GALAXY,5.88414444282552,31.8877918426977,0.5677713,1.244751,1.235395,1.213499,0.4912434
1237676440923144565,8027743686673848320,GALAXY,5.7742424726718,31.9779262148536,0.5818524,1.25069,2.578129,1.221912,0.1582603
1237676440923210263,8027733791069198336,GALAXY,5.90769686943469,31.9463755044428,0.567784,2.870224,1.044302,0.9246712,0.3278427
1237680310155543125,8043481271413004288,GALAXY,0.131123287755145,31.7019903623745,0.3180952,1.618082,1.908583,0.5834694,0.3027859
1237680310155609128,8043473299953702912,GALAXY,0.454665367401731,31.7601022664011,0.5317074,0.1920033,1.577967,1.012325,0.5670471
1237680310157640057,8027743961551755264,GALAXY,5.85073605316268,31.6690258610364,0.07866394,2.176565,0.9959793,0.45784,0.3979616
1237680310157706016,8027722795952920576,GALAXY,6.09742807154231,31.8641383089249,0.4836102,1.312765,1.180258,0.949255,0.5171642
1237680310157771213,8027722521075013632,GALAXY,6.11580354467873,31.6808799356394,0.4596813,3.326056,1.872412,0.862175,0.439146
1237680310157771218,8027722246197106688,GALAXY,6.12124051638796,31.825527333738,0.447269,1.157131,1.805725,0.8993416,0.290308
1237680309621687196,7347685299114498048,GALAXY,8.38423283380286,31.2438849903751,0.4849734,2.935574,1.511686,0.8793545,0.5245438
1237680309621752034,7347686673504032768,GALAXY,8.41546925051227,31.2119603010394,0.1303411,1.714315,1.032997,0.4768639,0.4401226
1237680309621817417,7347674029120313344,GALAXY,8.58882905337941,31.2672633717363,0.110114,2.075281,1.036514,0.4716415,0.3539658
1237680309621818126,7347674853754034176,GALAXY,8.69688258040497,31.2634815697847,0.5977613,2.874582,2.059486,1.221226,0.4938354
1237680309621818244,7347675403509848064,GALAXY,8.59647611307673,31.226447035242,0.3666286,4.969889,1.537945,0.7973003,0.7408924
1237680332717097825,7347689697161009152,GALAXY,8.40491170437821,30.0324888237282,0.6232327,3.255342,1.605215,1.366316,0.5338879
1237680332717098103,7347690246916823040,GALAXY,8.48645579621854,30.0433201888529,0.4972515,4.0152,1.874481,0.9364967,0.503231
1237680332717162635,7347679526678452224,GALAXY,8.67950024440785,30.015058885798,0.2287284,4.551476,1.29409,0.4901981,0.3422012
1237680332717162924,7347680076434266112,GALAXY,8.66010871274597,30.0196855292854,0.1720514,2.628042,1.285648,0.5392456,0.4429684
1237680332717228275,7347671280341243904,GALAXY,8.71118478708303,30.146605923277,0.1760946,2.321615,1.273169,0.5034733,0.4045906
1237680332717228338,7347668806440081408,GALAXY,8.75613733309643,30.0105987030167,0.2320657,2.229799,1.524124,0.5105991,0.3572311
1237680332717228554,7347669631073802240,GALAXY,8.74661120652911,30.0306697231532,0.2272745,1.845192,1.496481,0.5997009,0.4030151
1237680332717228820,7347682825213335552,GALAXY,8.70994903927419,30.0763434287073,0.2298261,3.381969,1.434225,0.5420933,0.3867149
1237680332717228884,7347670730585430016,GALAXY,8.72114628601128,30.05079688769,0.235192,1.483404,1.340248,0.5308418,0.3198395
1237680332717229306,7347656711812175872,GALAXY,8.79545099865044,30.055907435748,0.2365476,1.152706,1.167265,0.535511,0.3588276
1237680332717229423,7347657261567989760,GALAXY,8.83383375205568,30.1385713421958,0.6156546,0.610693,2.142504,1.234516,0.3243866
1237680333254033612,7347680901067986944,GALAXY,8.55021958007046,30.5154623810556,0.1761389,2.471151,1.273539,0.5145092,0.3802357
1237680333254034287,7347680351312173056,GALAXY,8.63535186401555,30.485547933614,0.5087274,3.489107,1.867577,1.039268,0.5324955
1237680333254099745,7347672379852871680,GALAXY,8.78989189233164,30.4613325216287,0.3598685,5.342489,1.785976,0.688879,0.4348297
1237680333790773592,7347683649847056384,GALAXY,8.33404494946194,30.9507017029838,0.1107619,1.981035,1.037113,0.4615145,0.3746777
1237680333790773599,7347685573992404992,GALAXY,8.3374037126747,30.9178539164343,0.1109921,1.991615,1.062849,0.5665321,0.4713268
1237680333790773692,7347687223259846656,GALAXY,8.36603274593119,31.0028805847308,0.3142587,2.98243,1.680824,0.6267757,0.3749008
1237680333790838938,7347686948381939712,GALAXY,8.48602033418149,30.9745960261735,0.5346732,1.775055,1.554176,0.8424473,-0.1817951
1237680333790839051,7347684474480777216,GALAXY,8.43056414742608,30.9533638613793,0.149596,1.909698,1.180269,0.5042477,0.390974
1237680333790839650,7347685848870311936,GALAXY,8.47330059185072,30.8374166775128,0.5407736,3.970287,1.57827,0.8460236,0.3674622
1237680333790839662,7347686398626125824,GALAXY,8.48348939116062,30.9123020136887,0.5060974,-0.4043922,1.604143,0.9098377,0.4051266
1237680333790839836,7347688597649381376,GALAXY,8.37739125347224,30.9001440150732,0.6581806,1.807865,2.00069,1.177814,0.5410748
1237680333790905004,7347677602533103616,GALAXY,8.55703409103307,30.8367981145212,0.5747463,-0.2984028,1.484575,0.8443089,0.3498116
1237680333790905038,7347676503021475840,GALAXY,8.57782121088616,30.9643374794609,0.4973244,0.6476593,1.354771,0.7941227,0.5528221
1237680333790905040,7347675953265661952,GALAXY,8.57669737738502,30.9023000535816,0.5979822,0.304287,1.579222,1.243855,0.5055523
1237680333790905261,7347673204486592512,GALAXY,8.65981998052172,30.7890608354831,0.5270795,3.782412,1.900171,1.070271,0.3901138
1237680333790905359,7347672654730778624,GALAXY,8.699895687099,30.7913953329577,0.5044081,6.275644,1.741259,0.9590378,0.4362183
1237680333790905373,7347677052777289728,GALAXY,8.70822505124954,30.9035808762581,0.5051821,-0.2581348,2.027847,0.970232,0.5330772
1237680333790970251,7347661934492407808,GALAXY,8.85125117648403,30.7942652266276,0.2319187,2.204882,1.462355,0.6133118,0.4145508
1237680333790970464,7347664408393570304,GALAXY,8.7369442775061,30.8961819646136,0.475142,0.7763557,1.481211,0.8342152,0.4074078
1237680483563078273,8032397919360669696,GALAXY,1.4973029930544,30.6837628600603,0.5349141,1.040361,1.745703,1.055441,0.5486698
1237680483563143852,8032408914476947456,GALAXY,1.68192782847609,30.6763211924761,0.5226655,2.880438,1.74131,1.016737,0.5305977
1237680484099883177,8032397644482762752,GALAXY,1.37619481804637,31.0975801659267,0.3935429,3.059937,1.794411,0.6443081,0.4131145
1237680484099883357,8032400943017646080,GALAXY,1.3947747237944,31.0104804358771,0.08884009,2.037535,0.9918671,0.4556246,0.3554058
1237680484099883504,8032396819849041920,GALAXY,1.3509261418302,31.1443092112152,0.3294095,1.8459,1.75198,0.6558895,0.4052677
1237680484099883863,8032397369604855808,GALAXY,1.39405286239344,31.1565266939063,0.4990228,1.983444,1.6973,0.8518887,0.4669685
1237680484099948922,8032408089843226624,GALAXY,1.57464698999013,31.0147339778389,0.2869934,1.623426,1.574825,0.5435905,0.3969364
1237680484099949431,8032406715453691904,GALAXY,1.59607313554716,31.1637982144097,0.5346767,1.381998,1.471941,1.115791,0.471199
1237680484100014441,8032406990331598848,GALAXY,1.61872374242125,31.0689719382699,0.3206092,2.698195,1.706524,0.6644859,0.4969368
1237680477659792298,8686521039612827648,GALAXY,9.25505752781794,31.8791588427774,0.6146101,0.1298981,2.077126,1.352257,0.6885242
1237680477659923433,8686531484973291520,GALAXY,9.55812822275482,31.9144728399178,0.97247,0.5416069,1.31881,1.026266,1.014671
1237680477121872374,8025641420424763392,GALAXY,6.39002063712746,31.5527691852978,0.5013287,1.882683,1.57592,0.9618797,0.2200871
1237680477121872428,8025644718959646720,GALAXY,6.43404528663257,31.4677029581315,0.4891085,1.945177,1.725863,1.00049,0.4544621
1237680477121872465,8025629875552671744,GALAXY,6.46073242111447,31.628766686387,0.6469468,1.982798,1.412151,0.9235153,0.4719772
1237680477121872487,8025654889442203648,GALAXY,6.48450502976857,31.6168053860311,0.3696576,3.581522,1.843563,0.6860886,0.4270916
1237680477121872693,8025651316029413376,GALAXY,6.4716390456702,31.5832943667751,0.5796015,1.857452,2.096703,1.046989,0.5933819
1237680477121938083,8025655714075924480,GALAXY,6.51783432714279,31.4620488301925,0.6684808,3.158644,1.119671,1.427607,0.5392456
1237680477121938163,8025655164320110592,GALAXY,6.6310852775029,31.4892060668836,0.6744546,0.8320827,1.944002,1.107172,0.6109905
1237680477121938182,8025656263831738368,GALAXY,6.65379249207331,31.5309608641034,0.6727128,1.771566,1.304598,1.262798,0.411356
1237680477658612241,8025632074575927296,GALAXY,6.00296067739009,31.9189381656758,0.6120219,0.6904144,2.064629,1.131834,0.6726685
1237680484101652891,8025627126773602304,GALAXY,6.00858503144036,31.0896697756848,0.5578533,1.018658,1.307739,0.7926502,0.4430943
1237680332717162679,7039279704277538816,GALAXY,8.52846654627967,30.0914364744461,0.0820576,1.942352,0.9285717,0.4548206,0.3052473
1237680332717163182,7039270633306609664,GALAXY,8.54248379539189,30.0450383468347,0.4929421,2.540657,1.595701,0.9830418,0.1265869
1237680332717163594,7039281628422887424,GALAXY,8.65689805925859,30.0034545817406,0.6151367,1.565861,1.950369,1.205013,0.4617519
1237680332717228540,7039290424515909632,GALAXY,8.71705208261767,30.0686023554969,0.3603287,1.666388,1.419813,0.5108566,0.4250679
1237680332717228556,7039281078667073536,GALAXY,8.74894913313597,30.0210182754532,0.2305377,1.985563,1.488941,0.5664997,0.4005404
1237680332717228584,7039291524027537408,GALAXY,8.76947805169499,30.0225673629253,0.2319526,2.014269,1.439947,0.542057,0.3268433
1237680332717228913,7039280528911259648,GALAXY,8.72594219082794,30.048439944702,0.4761954,0.7963181,1.87911,0.8126507,0.5268993
1237680332717228981,7039281903300794368,GALAXY,8.7348381609591,30.003207203597,0.2309209,1.454712,1.435755,0.5656796,0.3681965
1237680333254033631,7039276405742655488,GALAXY,8.57026642248638,30.4995588897339,0.1773266,2.043575,1.291149,0.511425,0.434618
1237680333254033829,7039276130864748544,GALAXY,8.67088973070219,30.5456359931233,0.2698289,1.455011,1.585394,0.5630531,0.3911362
1237680333254164686,7039287400858933248,GALAXY,8.87559574182063,30.5329654164015,0.3709024,1.900503,1.830097,0.6953506,0.4147663
1237676440922751670,8715720507012700160,GALAXY,5.19318432699527,31.2324009839356,0.1978547,0.7985725,0.7085114,0.5153313,0.2238579
1237676440922948067,8715715834088282112,GALAXY,5.42424801337552,31.5059112936074,0.6450059,0.2060585,1.015186,1.028677,0.6884365
1237676441996624354,8715731502128977920,GALAXY,4.69140963890288,31.8700437895007,0.5744351,0.3683853,0.5930405,0.4074516,0.3326588
1237680309620507139,8715725179937118208,GALAXY,5.06195807524642,31.3505455714166,0.7605287,2.182116,2.076519,1.271355,0.6976547
1237680309620572839,8715712535553398784,GALAXY,5.37080184682441,31.2906696266611,0.3221257,0.13377,1.123606,-1.175312,0.7875347
1237680309620704040,8715703189704562688,GALAXY,5.59432559390098,31.3832946504841,0.6670393,-1.088209,1.896881,1.356216,0.696579
1237680309620704072,8715704289216190464,GALAXY,5.61587089915588,31.4156530121946,0.573862,1.977165,1.936039,1.054308,0.7070408
1237680477121479468,8715717483355723776,GALAXY,5.38522995394754,31.6395768531164,0.6395452,0.07301712,2.38871,1.175142,0.7253799
1237680332716508116,8685333017282238464,GALAXY,6.79614522822692,30.088521821327,0.8440646,1.98143,1.628481,1.072958,1.01228
1237680332716573238,8685331917770610688,GALAXY,6.97155874858686,30.0894442720072,0.7677389,-0.01563263,2.057491,1.11265,0.7262135
1237680332716639359,8685338514840377344,GALAXY,7.27536090038871,30.0073412325671,0.7643264,-0.7321167,1.124804,1.547085,0.7947826
1237680332716639367,8685335766061307904,GALAXY,7.28547770855312,30.1721011838504,0.7580544,0.6638374,1.02397,1.19165,0.677372
1237680483028369497,8685337690206656512,GALAXY,7.31532236163923,30.1951546034161,0.6875719,0.2390118,0.3122025,0.1411953,0.4706459
1237680333251871503,8720192495663994880,GALAXY,2.90970726487546,30.5578021752253,0.2861144,0.6347618,0.7221699,-0.9663448,1.061951
1237680333251936729,8720182874937251840,GALAXY,3.00150500281876,30.5741371658816,0.4287278,0.2098255,0.4193382,0.2654305,0.3946991
1237680333251936971,8720182050303531008,GALAXY,3.02368691261535,30.5600290248489,0.5830045,2.051527,1.610796,1.06962,0.7713432
1237680333788742130,8720198817855854592,GALAXY,2.89515913074445,30.9023521880937,0.2645201,0.4823799,0.5525322,0.05976677,0.3896961
1237680333788873933,8720183699570972672,GALAXY,3.20927747481795,30.883098400791,0.5776079,2.444471,1.551401,1.102877,0.7272358
1237680477120758426,8720308219262818304,GALAXY,3.41633915434852,31.5309556003182,0.1027732,0.9618168,0.3997154,0.2865734,0.158659
1237680477120823830,8720319214379096064,GALAXY,3.65449181550866,31.4564321115029,0.2545172,0.4783287,0.6002769,-0.1536999,0.5194187
1237680477657760613,8720323337547700224,GALAXY,3.81659562705107,31.9895663263981,0.3658329,1.248909,0.6828251,0.093853,-0.7665749
1237680477657760762,8720315091210491904,GALAXY,3.707465413649,31.870145851667,0.7053905,0.2732182,2.911747,1.304642,0.7292423
1237680483026665931,8720200467123296256,GALAXY,2.68642907276359,30.2446804723263,0.7966859,0.4141464,0.5517635,0.7137375,0.4609413
1237680483027059697,8716854928101103616,GALAXY,3.88330897448628,30.290342363219,0.7361009,0.9584236,3.411051,1.229767,0.7889633
1237680484100604824,8720173803966322688,GALAXY,3.25786465771887,31.0526978233008,0.6068954,-1.353827,2.130089,1.27977,0.7423801
1237680484100669977,8720171055187253248,GALAXY,3.39335797334616,31.1187182724195,0.910822,0.6113853,3.212059,1.034672,0.8810883
1237663234451244127,8724790378346338304,GALAXY,0.0380334670131788,31.1357737304249,0.2878276,1.46279,1.610073,0.5550804,0.3205147
1237663234451244135,8724787904445175808,GALAXY,0.0104014829480548,31.1294976527949,0.2745259,3.2922,1.365276,0.5091915,0.33004
1237663234451308565,8724790103468431360,GALAXY,0.047487483831901,31.1137186415459,0.2905169,3.188934,1.69315,0.6065292,0.3995323
1237663234451309390,8724790928102152192,GALAXY,0.0793316982437204,31.0814994855965,0.2887009,3.37212,1.475077,0.6106205,0.3319569
1237663234451309449,8724789003956803584,GALAXY,0.0570125639719663,31.0581538269244,0.2909412,2.949013,1.558794,0.5575218,0.305582
1237663234451309973,8724789553712617472,GALAXY,0.0552655972830962,31.0072939122864,0.7706944,2.917599,2.108227,1.25149,0.7135239
1237663234987852320,8724802747852150784,GALAXY,0.335017942043066,31.9314063227349,0.6127057,2.466576,1.968115,1.181273,0.6830578
1237663234988114461,8724798349805639680,GALAXY,0.293904518148906,31.289315970059,0.9633006,0.323719,0.1390438,0.471981,0.23456
1237663307453760634,8724794501514942464,GALAXY,0.117016571528495,31.7846189863022,1.100085,0.3795528,0.2063828,0.09854889,-0.1066971
1237663307454022482,8724798899561453568,GALAXY,0.212937323368692,31.2919167665948,0.6154422,3.077608,2.130608,1.121212,0.6936474
1237663307454153611,8724801648340523008,GALAXY,0.241492879561861,30.9924473543366,0.5824016,1.284996,1.38096,1.079088,0.7675915
1237663307990631061,8724804671997499392,GALAXY,0.46236702325632,31.857913564628,0.5048121,0.1049004,0.9138355,0.3307285,0.09809875
1237680309621490626,7347719933730772992,GALAXY,7.75801190484435,31.2122887995009,0.4791302,1.119732,1.801765,0.9952183,0.4983826
1237680332716769427,7347722682509842432,GALAXY,7.61824421956419,30.0952210717687,0.506156,0.8495026,1.779091,0.9888115,0.3975334
1237680332716835231,7347724056899377152,GALAXY,7.7887801441243,30.0520820386623,0.09171089,2.015871,1.001621,0.445406,0.3717871
1237680332716835318,7347725431288911872,GALAXY,7.76863239715703,30.0419274793748,0.3459928,2.539,1.696692,0.5304298,0.3624401
1237680332716835649,7347723782021470208,GALAXY,7.71243623012282,30.164053979784,0.4816849,0.8932152,1.636211,0.9351864,0.603096
1237680332716900537,7347711962271471616,GALAXY,7.8332485606436,30.0716952712066,0.1344004,1.99511,1.163765,0.5441933,0.4557381
1237680332716901260,7347711687393564672,GALAXY,7.93849407489466,30.0006831680139,0.5184553,1.654148,1.68996,1.006021,0.4763165
1237680332716966168,7347702341544728576,GALAXY,8.13472998379996,30.1020313553478,0.08673294,1.745943,0.9179897,0.4445295,0.321104
1237680332717031864,7347691346428450816,GALAXY,8.31794992755715,30.0741296240371,0.4959408,2.286547,1.595707,0.8867264,0.5620613
1237680333253641146,7347724331777284096,GALAXY,7.64969009852467,30.487513267773,0.4969724,2.64465,1.830425,0.9076977,0.4943542
1237680333253706296,7347724881533097984,GALAXY,7.66042127173193,30.4108348802261,0.5111794,1.825481,1.556417,1.044146,0.5890865
1237680333253771558,7347716085440075776,GALAXY,7.94339638739768,30.4382686297926,0.4809334,2.598478,1.787416,0.9266243,0.4448433
1237680333253837469,7347703990812170240,GALAXY,8.00912884251852,30.4918474538337,0.5908351,1.073956,1.314716,0.8933239,0.2211514
1237680333253837790,7347705090323798016,GALAXY,8.12372336371124,30.4253396844838,0.4903871,4.758234,1.848555,0.9215088,0.4629898
1237680333253902629,7347692720817985536,GALAXY,8.25176555818052,30.445201612491,0.07354797,1.759298,0.900629,0.5004635,0.3610086
1237680333253903030,7347692995695892480,GALAXY,8.24198915233166,30.4228985980661,0.2287125,2.490841,1.038111,0.7351322,0.3767357
1237680333253903229,7347694095207520256,GALAXY,8.33220705982302,30.4306721995684,0.5925331,3.227436,1.491058,1.209076,0.579958
1237680333790577391,7347719383974959104,GALAXY,7.76303367812011,30.9694082614011,0.5073047,4.135063,1.926662,0.9936676,0.4760494
1237680333790577502,7347716635195889664,GALAXY,7.81226074779846,30.9339963185108,0.5808939,0.1202183,1.331352,1.136343,0.5773067
1237680333790577526,7347718834219145216,GALAXY,7.82653313256793,31.007561967228,0.3148189,4.468437,1.503691,0.7774296,0.384903
1237680333790577530,7347718009585424384,GALAXY,7.8281797376502,30.9790688440681,0.38503,2.679123,1.945532,0.6425419,0.317976
1237680333790642740,7347717184951703552,GALAXY,7.89455849832382,30.9727340640955,0.4105252,-0.01523399,1.941349,0.8555069,0.5300941
1237680333790708271,7347710587881936896,GALAXY,8.04285405994392,30.9113648675895,0.6071666,3.099855,1.59235,1.230057,0.5905952
1237680333790708367,7347707289347053568,GALAXY,8.08828311118879,31.0107627049877,0.5667473,0.7598686,1.323366,0.9173546,0.4706917
1237680333790774074,7347697943498217472,GALAXY,8.28557776628332,30.8906899492886,0.5692224,0.8647346,1.233919,0.9757404,0.3431778
1237680333790774293,7347696294230775808,GALAXY,8.23898500322559,30.8187675853626,0.6559969,1.898275,1.668755,1.236631,0.7612591
1237680333790774354,7347694644963334144,GALAXY,8.31715071545426,30.9369590129832,0.5370955,1.518503,1.785309,1.091522,0.3638077
1237680332715000399,8721451436427466752,GALAXY,2.82466739975553,30.0192028618044,0.1044607,0.4024124,0.4293423,0.1032391,0.2616749
1237680483026600382,8721440166433282048,GALAXY,2.59435788817132,30.2235568738854,0.772042,0.02790451,0.1331844,0.4187813,0.09052277
1237663235524723111,8043441139238590464,GALAXY,0.837369399392514,31.9625571027151,0.08817723,2.099789,1.007057,0.4529877,0.3490582
1237663235524723581,8043452684110682112,GALAXY,0.679483713881268,31.9843856951889,0.5547811,2.988281,1.726337,1.036554,0.3401794
1237663307990631189,8043463954104866816,GALAXY,0.571869428709761,31.9745568277632,0.5529611,2.827999,1.579544,1.13139,0.6038399
1237676441459425647,8026573806318671872,GALAXY,4.46532222658612,31.0998760430732,0.318854,1.965258,1.702402,0.5808392,0.5040245
1237676441459491643,8026574630952392704,GALAXY,4.65870547787966,31.204261030332,0.3171258,3.771656,1.826334,0.6687107,0.2718182
1237676441459557146,8026574905830299648,GALAXY,4.68386499314556,31.3604332954706,0.5412267,1.898209,1.935045,1.023834,0.6465473
1237676441459753652,8026566109737277440,GALAXY,4.9469160220944,31.7140430703291,0.9137387,1.554043,0.7173824,1.166416,0.6499252
1237676441459818978,8026567209248905216,GALAXY,5.03577249818056,31.8336830943161,0.5196972,3.770672,1.21866,0.8734818,0.312952
1237676441996559015,8026576005341927424,GALAXY,4.52390422791382,31.755873777951,0.5054374,1.293135,1.762993,0.9595127,0.5744705
1237676441996559109,8026577104853555200,GALAXY,4.54730667084391,31.7965740955304,0.6215041,0.2791309,1.399071,1.120695,0.5155449
1237676441996559178,8026577654609369088,GALAXY,4.56315707590329,31.8192148337371,0.4468279,3.026394,1.76767,0.8680191,0.51754
1237676441996624270,8026579028998903808,GALAXY,4.60538202448907,31.9067546044495,0.2285871,2.13003,1.503063,0.6784286,0.4567051
1237676441996624429,8026578204365182976,GALAXY,4.6064282477202,31.8365570931865,0.4255385,2.816027,1.810989,0.9047375,0.6133003
1237676441996624477,8026578754120996864,GALAXY,4.61078374469679,31.8732069376916,0.4471374,1.539471,1.762785,0.8765755,0.5241871
1237680309620245213,8026574356074485760,GALAXY,4.49239511531016,31.3328524564884,0.53886,2.337902,1.228857,0.8529625,0.6264496
1237680309620310199,8026575455586113536,GALAXY,4.5659995437955,31.4341449626547,0.5917501,0.1108742,1.784615,1.043928,0.4562531
1237680309620441995,8026552915597744128,GALAXY,4.97710622025625,31.3855173528306,0.5200101,2.419743,1.872887,0.9305038,0.4804363
1237680310157246915,8026566384615184384,GALAXY,4.76637840938406,31.8411396654076,0.257334,2.641977,1.662876,0.5940113,0.3953362
1237680310157246920,8026565834859370496,GALAXY,4.79071996855009,31.7821414295267,0.2571176,1.81661,1.624361,0.6164188,0.3870907
1237680310157378490,8026554564865185792,GALAXY,5.22393266196536,31.7437512298037,0.5173636,3.002172,1.94927,1.076746,0.4226589
1237680310157443361,8026555114620999680,GALAXY,5.34518904343412,31.7702482537281,0.1083362,1.839941,0.9768753,0.4944944,0.4186907
1237680310157443449,8026554839743092736,GALAXY,5.29236064917399,31.7718405792566,0.2367746,2.438717,1.488726,0.5509109,0.3795776
1237680310157443799,8026555389498906624,GALAXY,5.31987263132328,31.790796763934,0.4104308,2.70577,1.914959,0.6768227,0.519743
1237680310157509493,8026555664376813568,GALAXY,5.43484244369358,31.6827267419165,0.7470841,1.563993,1.208891,1.089714,0.7086334
1237680332717228306,8685414656020600832,GALAXY,8.73181537104944,30.0248075223156,0.2296688,2.329926,1.380468,0.544157,0.3611984
1237680332717228339,8685415755532228608,GALAXY,8.75909888643986,30.012969456839,0.2290085,1.95447,1.388855,0.5305023,0.3417435
1237680332717228620,8685415480654321664,GALAXY,8.71764404625077,30.1164323589807,0.742573,1.392208,2.656591,1.130415,0.6561508
1237680332717229636,8685413831386880000,GALAXY,8.76305430972161,30.1388897089493,0.6903155,1.587561,2.998882,1.167494,0.7670574
1237680332717360116,8685436371375249408,GALAXY,9.0403219171227,30.0756223849711,0.7818891,0.5724068,1.728138,1.130878,0.8794289
1237680332717360168,8685438020642691072,GALAXY,9.09593412018398,30.0149074195521,0.8103576,0.5377998,0.8336544,1.262201,0.8932285
1237680332717360186,8685437470886877184,GALAXY,9.12285293501117,30.0426666355504,0.6443298,2.900572,1.602507,1.013578,0.7499065
1237680333253968866,8685410532851996672,GALAXY,8.50988048050857,30.5165647020352,0.6196841,1.522869,1.685265,1.069016,0.8719616
1237680333254099273,8685420978212460544,GALAXY,8.81984216316528,30.3915400729568,0.8092579,0.7598534,1.021984,1.042368,0.9698792
1237680333790970905,8685419328945018880,GALAXY,8.81453900969495,30.989605138097,0.6163893,0.6067905,2.018936,1.045256,0.6788883
1237680333791167240,8685442418689202176,GALAXY,9.37829448563355,30.8105267205707,1.02921,0.4721317,0.2026844,0.4496727,0.2656746
1237680477121282823,8026565559981463552,GALAXY,4.76425594855789,31.6553305872025,0.685016,0.8274288,3.162577,1.269758,0.6016903
1237680477121413424,8026553465353558016,GALAXY,5.18112976923794,31.573596649221,0.5657668,2.298103,1.062845,0.7563324,0.4943581
1237680477121413672,8026552090964023296,GALAXY,5.10233728729679,31.5478622149859,0.3253831,2.90016,1.756947,0.6355629,0.391737
1237680477121414096,8026554015109371904,GALAXY,5.20107428638505,31.49492279715,0.7069525,-0.008686066,1.917046,1.466187,0.4749298
1237680477658153366,8026567484126812160,GALAXY,4.89932330483111,31.9004943160491,0.2569228,3.266363,1.533537,0.603529,0.4537601
1237680477658350415,8026546318527977472,GALAXY,5.44516849714461,31.8902424208367,0.5984654,2.961912,1.233923,1.120548,0.2808132
1237680309621883621,7347867818044708864,GALAXY,8.88494126980157,31.3888272834724,0.5343038,4.12512,1.676142,1.019503,0.3443508
