#Table1
u,g,r,i,z,class,z1,zerr
19.38942,18.36327,17.97995,17.8269,17.75476,STAR,-0.0005099988,2.342759E-05
18.58735,17.59072,17.22202,17.0876,17.07844,STAR,0.0002055343,1.307325E-05
19.26612,17.94257,17.29507,16.94226,16.69211,GALAXY,0.04869878,1.109547E-05
19.53523,18.38017,18.29468,18.26483,18.20933,STAR,-0.001290261,2.122288E-05
19.19666,18.06275,17.47308,17.18063,17.00912,GALAXY,0.1787524,2.118866E-05
19.57867,17.77013,16.73252,16.27061,15.91022,GALAXY,0.1922215,3.396533E-05
18.49182,17.32043,17.3721,17.44856,17.52541,STAR,-0.0004496592,1.300287E-05
15.93573,14.86605,14.79525,14.80547,14.83793,STAR,-0.0002911597,5.733116E-06
18.26675,17.0978,16.5719,16.33901,16.24969,STAR,-0.0006585104,8.342226E-06
19.43452,17.99391,17.44644,17.23,17.1662,STAR,-3.50854E-05,9.900164E-06
19.21521,17.37957,16.59816,16.31439,16.14246,STAR,-0.0004067116,7.270283E-06
19.04929,17.63149,17.06476,16.87471,16.7845,STAR,0.0001721104,9.824015E-06
18.50346,17.05056,16.486,16.29009,16.21832,STAR,1.282429E-05,8.137503E-06
18.45273,17.54066,16.717,16.65429,15.71049,STAR,-0.0001691358,1.082432E-05
16.58416,14.95327,14.2779,14.00433,13.86157,STAR,-0.0001649043,9.095578E-06
18.57928,16.55709,15.56684,15.12513,14.75544,GALAXY,0.0784241,2.134206E-05
19.22596,18.04412,17.55309,17.33978,17.20889,STAR,-0.0002887547,1.210257E-05
17.97335,16.58491,15.97842,15.73266,15.61248,STAR,-0.0002377347,7.449648E-06
17.46878,15.97735,15.31687,15.03738,14.90493,STAR,0.0005001451,1.024974E-05
17.7483,16.42032,15.84407,15.59918,15.46315,STAR,-0.001535544,1.260949E-05
19.52049,18.13443,17.53388,17.2951,17.09821,STAR,0.0002091335,8.746716E-06
18.93233,18.77306,18.63021,18.6622,18.67881,QSO,0.997231,0.0003013147
19.56904,18.18889,17.62804,17.43037,17.35195,STAR,-0.0002428246,1.068132E-05
18.54454,17.30009,16.84854,16.50443,16.30421,GALAXY,0.04436022,1.594075E-05
18.70514,17.05059,16.37551,16.11977,15.95989,STAR,-6.460142E-05,8.393906E-06
15.61403,15.28334,15.62054,15.89128,16.11092,STAR,0.0004490313,6.614677E-06
19.1267,17.82136,17.29232,17.07423,16.96599,STAR,-0.0002543927,8.191794E-06
19.45567,18.33084,17.67185,17.30189,17.1365,GALAXY,0.04164413,1.766807E-05
19.39455,17.66797,16.99784,16.77095,16.6687,STAR,-0.0001069236,9.539609E-06
17.81446,15.93203,15.08016,14.67828,14.37211,GALAXY,0.03321197,9.229733E-06
18.92278,17.84497,17.45141,17.22385,17.09948,GALAXY,0.03409606,7.762074E-06
17.9945,16.44695,15.88241,15.77201,15.11119,GALAXY,0.03381106,1.49434E-05
18.77065,17.72064,17.59666,17.6034,17.64531,STAR,-0.0004754752,9.106081E-06
19.44071,18.11199,17.56647,17.36426,17.23675,STAR,-0.0002567695,1.071271E-05
17.55889,16.02025,14.92297,15.29815,15.15114,STAR,-7.921709E-05,8.16529E-06
18.10008,17.8727,18.20065,18.4802,18.81296,STAR,-6.731115E-05,2.3678E-05
18.53459,17.39,17.43461,17.47493,17.54345,STAR,-0.000559235,1.102887E-05
18.80713,18.61671,18.51396,18.48616,18.44907,QSO,0.8409613,0.0002255955
17.90263,16.52246,15.98799,15.76674,15.66512,STAR,-0.0001069388,8.410248E-06
19.18962,17.43037,16.56331,16.11057,15.80336,GALAXY,0.08177474,1.543152E-05
19.00402,17.0753,16.22217,15.81723,15.49659,GALAXY,0.05181143,1.171607E-05
19.33945,18.18309,18.12579,18.18883,18.29656,STAR,-0.000862126,2.140927E-05
19.4964,19.12073,18.89048,18.68028,18.52148,QSO,0.4472508,0.0001389817
17.55143,16.31857,15.76205,15.45985,15.25942,GALAXY,0.03128996,1.483993E-05
18.10557,16.51807,15.79976,15.50086,15.32087,STAR,-0.0002228349,9.266407E-06
19.2852,18.22858,17.66878,17.34915,17.08889,GALAXY,0.05089707,7.79308E-06
19.49925,18.5598,18.19551,18.06794,18.0341,STAR,-0.0001234256,1.796555E-05
19.26057,17.63018,17.0804,16.67271,16.5484,GALAXY,0.06560329,1.01956E-05
18.33017,16.81164,16.12506,15.70517,15.41138,GALAXY,0.05883537,1.274743E-05
17.37014,16.30941,15.93531,15.79188,15.75723,STAR,-8.691554E-05,8.64682E-06
19.55506,19.35653,19.46244,19.61688,19.74044,QSO,5.558537,0.00106277
18.00789,16.10608,15.23155,14.79305,14.43541,GALAXY,0.05168948,1.12744E-05
17.7414,15.91006,15.26698,15.03909,14.99056,STAR,-1.971274E-05,6.540999E-06
19.51609,18.26502,17.49563,17.02883,16.80833,GALAXY,0.1294222,1.150799E-05
17.57119,16.37573,15.93703,15.77984,15.71358,STAR,-0.0002181519,8.406622E-06
19.26161,17.66518,16.88467,16.46638,16.14898,GALAXY,0.04872086,7.683509E-06
17.90767,16.85867,16.42,16.24122,16.15866,STAR,-0.0006171823,9.355487E-06
18.78601,17.86306,17.53978,17.40154,17.35436,STAR,0.0003281302,1.43446E-05
19.23596,18.15097,17.63732,17.34365,17.15119,GALAXY,0.09008623,8.782849E-06
19.498,18.40547,17.73794,17.30812,17.13706,GALAXY,0.1866898,7.641819E-06
18.77497,17.8814,18.12382,18.3427,18.4511,STAR,-0.0005995838,1.021565E-05
19.455,18.52035,18.19494,18.0883,18.05388,STAR,-0.000312307,1.90652E-05
19.02813,18.92441,18.51377,18.44809,18.54937,QSO,1.233357,0.0002251131
18.0715,16.51496,15.67326,15.2391,14.89866,GALAXY,0.05035096,1.120328E-05
18.93959,17.60811,17.04076,16.80363,16.65502,STAR,-0.0001870563,8.72925E-06
17.66029,16.4803,15.93246,15.63565,15.37357,GALAXY,0.03356658,1.31638E-05
19.02535,17.88979,17.41249,17.22578,17.14351,STAR,-0.0001859166,1.368032E-05
19.30043,18.00534,18.1838,18.3038,18.39363,STAR,-0.0002347581,8.270323E-06
19.18688,19.00456,19.26119,19.33536,19.91872,GALAXY,0.03343765,7.162714E-06
19.41334,17.47939,16.54028,16.10794,15.77394,GALAXY,0.09835912,1.644481E-05
19.49201,17.86707,16.9484,16.49607,16.14216,GALAXY,0.1195903,2.166236E-05
17.4763,16.3003,15.99465,15.81443,15.77227,GALAXY,0.03374081,8.04204E-06
18.61127,16.84958,15.98413,15.49771,15.13091,GALAXY,0.08181734,1.118556E-05
19.4268,19.19117,24.84203,24.52742,22.82288,GALAXY,0.03866758,1.173318E-05
16.63251,15.5752,15.15563,14.90625,14.69944,GALAXY,0.03367985,6.295477E-06
19.49664,18.28441,17.72901,17.33362,17.14402,GALAXY,0.05762954,7.756537E-06
18.05602,17.10987,16.77112,16.64809,16.57531,STAR,-0.0002050779,1.318518E-05
18.82788,17.35801,16.66134,16.24956,15.93948,GALAXY,0.06101899,1.131776E-05
18.12319,16.85945,16.84547,16.81884,16.85358,STAR,-0.0003867068,2.045034E-05
18.50069,17.40442,16.94054,16.70905,16.50743,GALAXY,0.01580913,7.612416E-06
18.00877,17.09661,16.80309,16.67924,16.64385,STAR,-0.0005327315,1.180171E-05
18.63078,17.17366,16.60759,16.40559,16.30612,STAR,-0.0001653773,8.991743E-06
19.05989,17.49459,16.59285,16.09412,15.70741,GALAXY,0.04427702,1.062687E-05
19.59007,18.23001,17.55947,17.17015,16.88686,GALAXY,0.04713878,1.231264E-05
18.70439,18.501,18.18439,17.81155,17.74471,QSO,1.941755,0.000284491
18.03785,16.70019,16.68402,16.7095,16.71881,STAR,5.530634E-05,5.163705E-06
18.55973,17.24707,17.28031,17.38058,17.42455,STAR,-0.000448083,1.322795E-05
19.58197,18.68748,18.36647,18.2514,18.22022,STAR,0.0007866972,2.656358E-05
19.20862,17.87297,17.34503,17.14806,17.04269,STAR,2.326363E-05,1.262765E-05
19.02182,17.84571,17.4085,17.24028,17.15715,STAR,-0.0001494167,1.113159E-05
17.08968,15.30962,14.58074,14.18956,13.87659,GALAXY,0.04142355,8.386364E-06
17.85791,16.7297,16.26024,16.07463,15.99852,STAR,-0.001128544,8.033965E-06
18.53316,17.22168,16.74118,16.79019,16.52234,STAR,2.097452E-05,8.889424E-06
17.74522,16.77476,16.43793,16.30043,16.27692,STAR,-0.0002534487,6.708786E-06
17.28493,15.87406,15.27874,15.04165,14.92962,STAR,0.0001119503,1.159003E-05
19.4941,17.7209,16.74335,16.27461,15.9141,GALAXY,0.06007488,2.047515E-05
19.49118,19.0728,18.79968,18.83242,18.70527,QSO,0.9018047,0.0003868296
18.87193,17.70517,17.78188,17.86403,17.99392,STAR,-0.0007942673,1.791809E-05
18.93904,17.69806,17.10351,16.82167,16.65155,STAR,0.0002300212,1.60112E-05
18.90019,18.78983,24.80203,20.15311,22.8269,STAR,0.0001140371,1.075543E-05
18.707,18.64053,18.52905,18.29859,18.1122,QSO,1.955301,0.0002792203
18.90065,17.22703,16.3447,15.92465,15.57594,GALAXY,0.05156736,1.531709E-05
19.06397,18.92937,18.61265,18.56869,18.38398,QSO,0.9367489,0.0004339778
19.14034,18.07269,17.06836,16.6371,16.33054,GALAXY,0.2669064,3.025213E-05
17.86194,16.35435,15.71678,15.45859,15.33974,STAR,-0.0001270088,9.999326E-06
19.11148,17.93973,17.95953,18.03538,18.08643,STAR,-0.0006541296,8.161779E-06
17.47248,16.31845,16.18049,16.16109,16.17075,STAR,-0.0005082668,9.023404E-06
18.16666,16.90458,16.99481,17.0935,17.19721,STAR,-0.0004403636,6.45633E-06
18.22829,16.89174,16.25869,15.97427,15.8047,STAR,0.0001263717,1.540486E-05
18.80594,17.74988,17.35395,17.14532,17.00145,STAR,-0.0008194557,2.224243E-05
19.52964,18.108,17.4372,17.06647,16.81409,GALAXY,0.07979408,1.96847E-05
19.44059,18.53765,18.22451,18.0965,17.99402,STAR,-0.0004611191,1.293225E-05
18.56393,17.67876,17.38348,17.2594,17.21617,STAR,0.0007116267,2.665175E-05
19.34602,18.44751,18.83599,18.48699,18.49506,GALAXY,0.04840025,4.944987E-06
19.47452,18.60844,18.00718,17.65595,17.50888,GALAXY,0.1968608,1.072897E-05
19.55325,18.0015,17.30661,16.91263,16.61524,GALAXY,0.05973851,1.637997E-05
19.38842,17.31414,16.29837,15.80596,15.42626,GALAXY,0.06935806,1.950438E-05
17.68361,16.1275,15.53688,15.31936,15.20745,STAR,-0.0003655469,8.970922E-06
18.70274,16.70764,15.8081,15.36816,15.03175,GALAXY,0.06195347,8.323547E-06
18.86695,16.78794,15.76497,15.30763,14.90354,GALAXY,0.09218714,1.85225E-05
18.9489,17.70824,17.09849,16.82797,16.7084,STAR,-0.0002735312,8.728562E-06
18.37519,16.2956,15.33285,14.85617,14.49351,GALAXY,0.02783617,1.17979E-05
18.89242,17.21434,16.39425,15.96203,15.63485,GALAXY,0.03629285,1.453943E-05
19.17821,18.8431,18.76456,18.62961,18.58672,QSO,1.788705,0.001254214
18.81986,17.05492,16.08624,15.61042,15.24671,GALAXY,0.07080863,1.721244E-05
17.43624,15.68831,14.47856,14.11447,13.73141,GALAXY,0.04329774,8.884452E-06
18.68414,18.41752,18.14296,18.04186,17.66488,QSO,0.2957959,0.000104577
17.6962,16.64052,16.20586,16.03686,15.97336,STAR,-0.0006029572,1.019515E-05
17.69739,16.70065,16.38749,16.27716,16.25555,STAR,-0.0005873247,1.158311E-05
18.42238,18.22688,18.16234,18.02632,17.98409,QSO,1.92721,0.0003920758
19.48499,18.45749,18.09908,17.97096,18.21877,STAR,-0.0005173681,1.27112E-05
18.91854,16.98581,16.09498,15.68296,15.34031,GALAXY,0.04173398,1.269578E-05
19.16392,17.90929,17.60429,17.48681,17.44224,STAR,-0.000724546,1.158414E-05
18.35372,16.94638,16.38669,16.19905,16.11195,STAR,-0.0001794178,9.051791E-06
19.44827,19.77659,20.28135,20.60864,21.73421,STAR,-0.001077306,0.000106222
17.43918,16.35629,15.98962,15.85851,15.81601,STAR,-0.0001422732,1.053075E-05
17.72059,15.94378,15.27007,15.02989,14.92575,STAR,-4.919477E-05,7.066038E-06
19.2153,18.03034,17.59509,17.45417,17.39408,STAR,-0.000258184,1.071691E-05
18.19196,17.14734,16.8013,16.66215,16.65884,STAR,7.863007E-05,1.337418E-05
17.28884,16.06246,16.03965,16.09505,16.17576,STAR,1.273453E-05,5.931853E-06
18.14947,16.551,15.77928,15.32961,15.00631,GALAXY,0.05062946,7.552243E-06
17.41975,16.08618,15.49293,15.22411,15.0926,STAR,-0.000798904,1.129323E-05
18.4701,17.12833,17.21332,17.31719,17.37945,STAR,-0.0005359508,1.161749E-05
19.31117,18.42467,18.10794,17.98971,17.96578,STAR,-0.0005689157,1.292446E-05
16.74373,15.29653,14.61942,14.31802,14.1558,STAR,-0.0008240399,1.200748E-05
18.58043,17.31262,17.30057,17.31247,17.33017,STAR,-0.0004097962,1.108338E-05
18.39304,17.4437,17.10313,16.95707,16.8864,STAR,-0.0004250244,1.647524E-05
17.13621,15.73939,15.12454,14.86398,14.71519,STAR,0.0002025989,9.343276E-06
17.15084,16.12868,15.78602,15.64821,15.61277,STAR,0.0001394633,9.486952E-06
17.50821,16.47358,16.11111,15.97152,15.91454,STAR,0.0002381966,9.227902E-06
17.99342,16.64561,15.97502,15.73143,15.50096,GALAXY,0.0381828,1.636525E-05
17.02708,15.6542,15.02082,14.66677,14.36935,GALAXY,0.0329081,1.04763E-05
18.21291,16.30792,15.27647,14.85475,14.50216,GALAXY,0.04191988,1.034138E-05
19.35234,18.31489,17.87313,17.69139,17.58867,STAR,0.000354567,1.784812E-05
16.80909,17.09765,17.58286,17.92584,18.22188,STAR,-6.906073E-05,3.19693E-05
17.94216,16.13789,15.30811,14.8981,14.56516,GALAXY,0.03365193,9.194779E-06
16.71148,15.52035,16.43868,14.75264,14.55307,STAR,-0.0001595367,1.018353E-05
19.14348,19.01254,18.66215,18.48408,18.46564,QSO,1.30702,0.0003563809
18.65626,17.07192,16.31201,15.89776,15.62765,GALAXY,0.1039024,1.758279E-05
18.90363,17.19126,16.33662,15.88798,15.57332,GALAXY,0.09532797,1.217546E-05
19.21201,17.92099,17.26299,16.86064,16.61449,GALAXY,0.1498134,7.676274E-06
17.2174,16.96105,17.01199,17.0434,17.03922,QSO,0.6902146,7.063824E-05
18.88466,16.9088,15.90332,15.44241,15.06116,GALAXY,0.08992746,1.517341E-05
16.59359,15.66783,15.3845,15.26534,15.23275,STAR,-0.0001500276,5.571895E-06
17.57102,16.09197,15.37396,14.97581,14.62599,GALAXY,0.04815243,1.27716E-05
19.10614,19.09665,19.4363,19.70235,19.78915,STAR,-0.0004100931,9.878504E-05
17.33165,16.13489,16.31967,16.476,16.55289,STAR,-0.001005749,3.508818E-06
19.25539,17.49581,16.57381,16.1535,15.86398,GALAXY,0.09024587,2.031729E-05
19.18008,17.381,16.46759,15.98792,15.61615,GALAXY,0.08942268,1.723312E-05
17.7457,16.50088,15.94344,15.69344,15.5687,STAR,5.04515E-05,1.140063E-05
19.4419,18.69658,18.27421,18.12637,18.0777,QSO,3.148232,0.0005308946
18.63787,17.17871,16.62835,16.43836,16.3536,STAR,-9.296001E-05,9.82956E-06
19.48145,17.9373,17.10681,16.61594,16.26279,GALAXY,0.1000436,7.170972E-06
19.14588,18.06623,17.58363,17.21077,17.02216,GALAXY,0.04799956,6.275488E-06
19.38938,17.83409,16.90188,16.36013,15.9313,GALAXY,0.08221469,8.637067E-06
19.30609,18.01548,17.55389,17.25804,17.09896,GALAXY,0.03403029,1.135483E-05
17.90754,16.48709,15.89,15.6588,15.54383,STAR,-0.0003632448,9.776214E-06
18.03764,16.5844,15.96269,15.69351,15.55044,STAR,-0.0004178079,1.036903E-05
17.09946,15.78626,15.67216,15.63327,15.62924,STAR,-0.00012759,7.227051E-06
18.36417,18.29726,17.90126,17.78833,17.89476,QSO,1.232785,0.000154355
19.30431,17.16769,16.08829,15.58639,15.15463,GALAXY,0.1017474,1.58185E-05
19.09562,19.03399,19.23938,19.39039,19.5005,STAR,-0.0009316918,3.425089E-05
17.30552,16.22012,15.73505,15.45041,15.27035,GALAXY,0.03936671,8.966663E-06
19.15903,18.93858,17.50527,17.3547,17.26717,STAR,0.0002194206,1.259716E-05
18.71913,17.48778,16.9409,16.70969,16.56899,STAR,-0.0002918851,1.402625E-05
19.29762,18.15436,17.48733,17.07558,16.85107,GALAXY,0.1417393,8.133173E-06
18.25916,16.97962,16.51335,16.37193,16.29341,STAR,-1.857414E-05,7.898607E-06
17.66727,15.74922,14.84255,14.40977,14.0566,GALAXY,0.05059008,8.075417E-06
18.05484,17.04617,16.71204,16.59582,16.54734,STAR,9.768245E-05,1.445171E-05
18.42759,16.91866,16.31824,16.09433,15.96786,STAR,-0.0001978618,8.499826E-06
18.91985,17.15999,16.45345,16.18292,16.03619,STAR,8.872111E-05,9.298936E-06
18.32657,16.94589,16.35949,16.11069,15.98339,STAR,-0.0002447634,8.371157E-06
19.461,18.37761,17.87916,17.55396,17.34636,GALAXY,0.04937574,3.434786E-06
18.28904,17.14384,16.69178,16.53083,16.46716,STAR,9.875976E-05,1.317164E-05
19.41501,18.42953,18.27253,18.13426,17.8596,QSO,2.564328,0.0001277074
18.57032,17.60931,17.26721,17.14291,17.05131,STAR,-0.001046155,1.829335E-05
18.93326,17.51142,16.90753,16.64013,16.48621,STAR,9.929183E-05,1.134938E-05
17.78032,16.3692,15.73107,20.41929,15.49522,STAR,-5.569548E-05,8.607471E-06
18.6758,17.55153,17.06962,16.79565,16.59368,GALAXY,0.03054456,5.73005E-06
17.1115,16.04191,15.91575,15.89864,15.93306,STAR,0.0001380255,7.439518E-06
19.54261,18.35418,17.60875,17.17249,16.91446,GALAXY,0.183773,1.167803E-05
17.43902,15.95332,15.30239,15.00996,14.85847,STAR,-0.0007269463,1.031119E-05
17.94027,16.9108,16.5691,16.4371,16.38453,STAR,-0.0001920877,1.358337E-05
18.98437,17.91656,17.62132,17.3102,17.30299,GALAXY,0.1088345,7.810152E-06
17.81947,16.89897,16.43072,16.05835,15.86384,GALAXY,0.03980023,7.11269E-06
18.65572,17.4514,17.42625,17.43633,17.47388,STAR,-0.0007526259,7.524479E-06
17.44701,15.50888,14.70217,14.37093,14.18648,STAR,-0.0003407118,1.1742E-05
16.77143,15.14116,14.4769,14.68884,14.05557,STAR,3.930002E-05,9.635888E-06
19.50845,18.30652,17.70138,17.3392,17.13772,GALAXY,0.140037,8.697897E-06
16.74767,15.74242,15.59843,15.564,15.58892,STAR,-0.0002013293,7.573771E-06
18.99555,17.5674,17.00696,16.78369,16.68377,STAR,-0.0001622348,9.265249E-06
17.41365,15.88157,15.09262,14.63074,14.28178,GALAXY,0.04185573,8.336046E-06
18.44284,17.16216,16.64804,16.27957,16.11415,STAR,-0.0001070332,1.102591E-05
19.23142,17.87263,17.32196,17.12024,17.02917,STAR,-0.0002167662,1.037905E-05
19.09566,18.04936,17.81809,17.69537,17.7037,STAR,-0.0004583917,1.542389E-05
17.7194,16.73037,16.40858,16.28432,16.25853,STAR,0.0002456392,1.431221E-05
19.59859,19.5559,19.28165,19.1428,19.11109,QSO,1.430289,0.0004044384
18.91113,17.06952,16.14725,15.71364,15.34429,GALAXY,0.06216448,1.038341E-05
18.1636,16.68145,15.92868,15.52204,15.21268,GALAXY,0.04395078,6.493876E-06
18.35752,16.30737,15.48513,15.20286,15.03626,STAR,-0.0002461619,6.600702E-06
15.40933,17.46791,14.93815,14.72371,14.58972,STAR,0.000420714,3.402229E-06
17.47957,16.32289,16.19879,16.17797,16.23083,STAR,-2.496512E-05,6.094328E-06
18.47913,18.34657,18.30102,18.32426,17.84262,QSO,0.3655042,4.698441E-05
18.9866,17.74489,17.25667,17.05894,16.97636,STAR,-9.376148E-05,9.547052E-06
18.95534,19.22398,19.64536,19.98695,20.48435,QSO,5.297763,0.0006876121
17.60676,16.06279,15.44404,15.19423,15.08587,STAR,-0.0004803635,8.076397E-06
18.8731,17.6216,17.17696,17.01928,16.95883,STAR,0.0001132026,1.11264E-05
17.02036,16.22789,15.90777,15.69672,15.54799,GALAXY,0.03386257,7.119463E-06
18.98581,17.93376,17.29866,16.93969,16.73404,GALAXY,0.1165064,9.502799E-06
19.09148,18.71917,18.67399,18.79903,18.54882,QSO,0.7800685,0.0001441711
19.07053,17.10778,16.20586,15.77584,15.47864,GALAXY,0.09180684,1.474116E-05
19.55198,18.37811,17.90089,17.59261,17.47276,GALAXY,0.05969221,1.075693E-05
18.00209,15.99435,15.04764,14.57399,14.19048,GALAXY,0.0436522,9.732126E-06
18.3727,17.47383,17.14819,17.05757,17.01867,STAR,6.143258E-05,8.472638E-06
16.57146,15.53113,15.17952,15.04024,14.99907,STAR,-0.0001950606,8.918604E-06
18.25736,16.85372,16.17675,15.74479,15.46969,GALAXY,0.1032416,9.874893E-06
17.76417,16.89894,16.63283,16.53115,16.52343,STAR,-0.0002642601,1.234835E-05
15.85057,15.443,14.09518,14.78143,14.29677,STAR,-5.689594E-05,7.679868E-06
17.96149,16.85804,16.50276,16.34934,16.316,STAR,0.0002039205,8.32359E-06
19.19874,18.93049,18.88476,19.0062,18.88164,QSO,0.8288788,0.000126081
18.0591,16.24673,15.3728,14.9575,14.62112,GALAXY,0.034895,9.457978E-06
19.18739,18.0741,17.58392,17.22191,17.068,GALAXY,0.06928001,6.03131E-06
19.23998,17.56045,16.64229,16.20539,15.88092,GALAXY,0.09086649,3.426301E-05
19.55696,18.97533,18.52729,18.1106,17.95428,QSO,1.807377,0.0003493913
19.47945,17.88658,17.17199,16.74997,16.39449,GALAXY,0.05875145,1.402888E-05
17.85801,16.00177,15.17418,14.76959,14.45698,GALAXY,0.03963415,1.043647E-05
19.57805,19.28475,18.77105,18.57723,18.24727,QSO,0.2658549,8.210689E-05
18.87489,19.20538,19.64005,19.9508,20.08968,STAR,-0.001140715,5.947902E-05
19.55057,18.58543,18.24884,18.10649,18.06823,STAR,-0.0001148395,2.539728E-05
18.00235,16.99912,16.59951,16.43028,16.37731,STAR,-4.378717E-05,8.985176E-06
19.28501,18.15597,17.6269,17.25953,17.06043,GALAXY,0.1011959,8.144555E-06
19.07202,17.83731,17.22325,16.82631,16.62633,GALAXY,0.1193888,1.289551E-05
18.30328,17.08286,16.52174,16.13813,15.91866,GALAXY,0.08670942,6.884533E-06
18.20891,16.7915,16.25145,16.03796,15.93795,STAR,-5.210767E-05,9.141057E-06
18.91785,17.5944,17.08448,16.89614,16.84432,STAR,-0.0003815505,1.113407E-05
19.09631,18.07172,17.70784,17.46893,17.32909,GALAXY,0.05462283,6.894782E-06
19.01908,17.9804,17.47823,17.01997,16.86898,GALAXY,0.07248693,4.54361E-06
17.2738,16.21646,15.95867,15.91909,15.91746,GALAXY,0.008965766,4.894768E-06
19.11643,17.866,17.34213,17.18364,17.09544,STAR,-0.0003552799,1.349695E-05
18.73325,18.59174,18.32486,18.25722,18.17454,QSO,2.040356,0.0003556643
19.44466,17.7564,17.02028,16.70027,16.53262,STAR,-0.0003784092,7.330448E-06
17.4735,16.5778,16.22739,16.0936,16.04146,STAR,-0.00050781,1.05227E-05
19.58463,17.62792,16.64088,16.18929,15.79476,GALAXY,0.0787309,2.369942E-05
18.38999,17.27837,16.89055,16.73242,16.68242,STAR,-0.0001950227,1.060835E-05
17.53818,16.16685,15.49487,15.12727,14.84859,GALAXY,0.03157856,1.631705E-05
18.96223,17.83488,17.30529,17.06477,16.95564,STAR,0.000147208,1.991752E-05
18.61003,17.3277,16.73719,16.41818,16.15305,GALAXY,0.03381547,7.15906E-06
19.51656,18.1431,17.58363,17.30395,17.14685,GALAXY,0.1057046,1.193987E-05
19.12537,18.0309,18.28864,18.45719,18.57346,STAR,-0.0004268242,2.122192E-05
17.85987,16.93804,16.64631,16.54491,16.51901,STAR,-0.0003171231,1.715938E-05
19.04212,19.09422,19.09479,18.79544,18.76476,QSO,1.769457,0.0001857632
19.1475,17.24286,16.44975,16.14507,15.93785,STAR,-0.0003491672,1.119918E-05
17.07592,15.80288,15.20261,14.84204,14.5617,GALAXY,0.03953708,1.869869E-05
19.17393,17.98161,17.44686,17.1476,16.98721,GALAXY,0.06161179,1.051416E-05
19.52744,18.43563,18.08927,17.93725,17.92539,STAR,-0.0006018619,1.260728E-05
18.64929,18.9778,19.41812,19.75384,20.02072,STAR,4.902641E-05,9.723994E-05
19.15966,17.20324,16.17212,15.71687,15.35325,GALAXY,0.09858672,1.849898E-05
16.48457,16.8419,17.28097,17.53068,17.71507,STAR,-0.0001713186,1.803292E-05
19.22364,17.41114,16.42054,15.95851,15.58728,GALAXY,0.1014747,1.235821E-05
19.557,18.11047,17.24681,16.36683,15.80481,STAR,4.961114E-05,1.103826E-05
18.98105,17.47347,16.83585,16.60038,16.47722,STAR,-0.0001108014,8.139456E-06
18.82924,17.92455,17.57136,17.21679,17.10138,GALAXY,0.08979653,5.077095E-06
19.11341,18.94916,18.74564,18.75899,18.80231,QSO,1.010834,0.0003373852
17.88945,16.48465,15.80072,15.42834,15.12967,GALAXY,0.04219833,1.582806E-05
17.60704,16.56108,16.16182,16.00893,15.96185,STAR,-0.0004269565,9.200941E-06
18.45236,17.01607,16.45126,16.23871,16.1315,STAR,-4.274646E-06,8.231013E-06
18.08347,17.90151,17.79097,17.82611,17.66324,QSO,0.9256227,0.0001980361
